,ticker,company,callOptionVolume,avgOptionVolume,increaseRelative2Avg,avgStockVolume,indicators,dataDate,exportedAt,expirationDate,baseSymbol,daysToExpiration,minPrice,maxPrice,finalPrice,firstPrice,minPriceDate,maxPriceDate,finalPriceDate,firstPriceDate
1537,RAIL,FreightCar America,3675.0,70.0,5150.0,171827.0,High Trading VolumeHeavy News Reporting,2020-11-27,2020-11-27,2020-12-18,RAIL,21,2.200000047683716,3.4600000381469727,2.5299999713897705,2.759999990463257,2020-11-27,2020-12-10,2020-12-17,2020-11-27
1538,EGAN,eGain,2272.0,320.0,610.0,242886.0,,2020-11-27,2020-11-27,2020-12-18,EGAN,21,10.84000015258789,11.960000038146973,11.800000190734863,11.779999732971191,2020-12-02,2020-12-07,2020-12-17,2020-11-27
1539,VSTM,Verastem,6139.0,1136.0,440.4,4540000.0,,2020-11-27,2020-11-27,2020-12-18,VSTM,21,1.8600000143051147,2.430000066757202,2.200000047683716,1.9900000095367432,2020-11-27,2020-12-11,2020-12-18,2020-11-27
1540,RFP,Resolute Forest Products,2207.0,432.0,410.9,434171.0,Insider Selling,2020-11-27,2020-11-27,2020-12-18,RFP,21,5.429999828338623,6.820000171661377,6.380000114440918,5.489999771118164,2020-11-30,2020-12-18,2020-12-18,2020-11-27
1541,SRAC,Stable Road Acquisition,7881.0,1641.0,380.3,370639.0,Heavy News Reporting,2020-11-27,2020-11-27,2020-12-18,SRAC,21,12.25,17.989999771118164,15.109999656677246,13.199999809265137,2020-12-02,2020-12-07,2020-12-17,2020-11-27
1542,ASAN,Asana,4783.0,1226.0,290.1,1860000.0,,2020-11-27,2020-11-27,2020-12-18,ASAN,21,25.579999923706055,32.5099983215332,30.270000457763672,27.8799991607666,2020-11-27,2020-12-10,2020-12-17,2020-11-27
1543,FUN,Cedar Fair,3710.0,1091.0,240.1,831595.0,,2020-11-27,2020-11-27,2020-12-18,FUN,21,36.810001373291016,40.72999954223633,38.40999984741211,39.31999969482422,2020-11-30,2020-12-04,2020-12-17,2020-11-27
1544,CLNE,Clean Energy Fuels,5164.0,1518.0,240.2,2780000.0,,2020-11-27,2020-11-27,2020-12-18,CLNE,21,3.7899999618530273,5.679999828338623,5.5,5.03000020980835,2020-12-03,2020-12-18,2020-12-18,2020-11-27
1545,PLTR,Palantir Technologies,635064.0,198457.0,220.0,50400000.0,Insider Selling,2020-11-27,2020-11-27,2020-12-18,PLTR,21,21.149999618530273,33.5,27.229999542236328,27.65999984741211,2020-12-02,2020-11-27,2020-12-17,2020-11-27
1546,BB,BlackBerry,17758.0,8456.0,110.0,4010000.0,Analyst Downgrade,2020-11-27,2020-11-27,2020-12-18,BB,21,5.820000171661377,9.6899995803833,6.949999809265137,6.150000095367432,2020-11-30,2020-12-01,2020-12-18,2020-11-27
1547,SSSS,SuRo Capital,5457.0,3031.0,80.0,441612.0,,2020-11-27,2020-11-27,2020-12-18,SSSS,21,11.199999809265137,13.239999771118164,12.569999694824219,12.470000267028809,2020-12-02,2020-11-27,2020-12-17,2020-11-27
1548,TELL,Tellurian,3276.0,1927.0,70.0,5200000.0,,2020-11-27,2020-11-27,2020-12-18,TELL,21,1.2100000381469727,1.7000000476837158,1.4199999570846558,1.590000033378601,2020-12-14,2020-11-27,2020-12-18,2020-11-27
1549,MAN,ManpowerGroup,2885.0,111.0,2499.1,639306.0,,2020-11-27,2020-11-27,2020-12-18,MAN,21,86.22000122070312,92.43000030517578,91.12000274658203,90.31999969482422,2020-11-30,2020-12-04,2020-12-17,2020-11-27
1550,EVH,Evolent Health,2451.0,310.0,690.6,1320000.0,,2020-11-27,2020-11-27,2020-12-18,EVH,21,14.199999809265137,15.5600004196167,15.210000038146973,15.1899995803833,2020-12-02,2020-12-07,2020-12-17,2020-11-27
1551,IBKR,Interactive Brokers Group,5350.0,753.0,610.5,675258.0,Insider Selling,2020-11-27,2020-11-27,2020-12-18,IBKR,21,52.060001373291016,60.20000076293945,60.18000030517578,54.11000061035156,2020-11-27,2020-12-17,2020-12-17,2020-11-27
1552,JBHT,J.B. Hunt Transport Services,4613.0,688.0,570.5,882939.0,,2020-11-27,2020-11-27,2020-12-18,JBHT,21,133.49000549316406,140.9499969482422,138.7100067138672,135.2899932861328,2020-12-02,2020-12-09,2020-12-17,2020-11-27
1553,ORMP,Oramed Pharmaceuticals,2314.0,56.0,4032.1,132569.0,Earnings Announcement,2020-11-27,2020-11-27,2020-12-18,ORMP,21,3.440000057220459,5.579999923706055,4.230000019073486,4.449999809265137,2020-11-27,2020-11-30,2020-12-18,2020-11-27
1554,JNK,SPDR Bloomberg Barclays High Yield Bond ETF,11869.0,872.0,1261.1,8450000.0,,2020-11-27,2020-11-27,2020-12-18,JNK,21,107.33000183105469,108.51000213623047,108.44999694824219,107.66000366210938,2020-11-30,2020-12-17,2020-12-17,2020-11-27
1555,EMN,Eastman Chemical,3336.0,469.0,611.3,1220000.0,Insider Selling,2020-11-27,2020-11-27,2020-12-18,EMN,21,96.8499984741211,104.83000183105469,102.5,99.9000015258789,2020-12-03,2020-12-09,2020-12-17,2020-11-27
1556,ASH,Ashland Global,4498.0,227.0,1881.5,531467.0,,2020-11-30,2020-11-30,2020-12-21,ASH,21,73.18000030517578,79.69000244140625,78.5199966430664,75.16999816894531,2020-12-08,2020-12-18,2020-12-18,2020-11-30
1557,STKL,SunOpta,3650.0,213.0,1613.6,601046.0,,2020-11-30,2020-11-30,2020-12-21,STKL,21,9.3100004196167,10.510000228881836,10.029999732971191,10.170000076293945,2020-11-30,2020-12-10,2020-12-21,2020-11-30
1558,CX,CEMEX,19440.0,1313.0,1380.6,9250000.0,,2020-11-30,2020-11-30,2020-12-21,CX,21,4.53000020980835,5.71999979019165,5.130000114440918,4.599999904632568,2020-11-30,2020-12-04,2020-12-21,2020-11-30
1559,AQB,AquaBounty Technologies,3037.0,259.0,1072.6,445477.0,Heavy News Reporting,2020-11-30,2020-11-30,2020-12-21,AQB,21,4.510000228881836,11.399999618530273,8.09000015258789,5.800000190734863,2020-11-30,2020-12-07,2020-12-18,2020-11-30
1560,CLCT,Collectors Universe,3754.0,403.0,831.5,94428.0,,2020-11-30,2020-11-30,2020-12-21,CLCT,21,74.75,81.0,75.54000091552734,77.1500015258789,2020-11-30,2020-11-30,2020-12-21,2020-11-30
1561,INFO,IHS Markit,2711.0,304.0,791.8,2320000.0,Heavy News Reporting,2020-11-30,2020-11-30,2020-12-21,INFO,21,86.83999633789062,101.44999694824219,87.9800033569336,99.45999908447266,2020-12-17,2020-11-30,2020-12-18,2020-11-30
1562,GES,Guess',15243.0,2032.0,650.1,1510000.0,Upcoming Earnings,2020-11-30,2020-11-30,2020-12-21,GES,21,15.649999618530273,20.079999923706055,18.510000228881836,16.790000915527344,2020-12-01,2020-12-11,2020-12-18,2020-11-30
1563,YOLO,AdvisorShares Pure Cannabis ETF,2501.0,410.0,510.0,83696.0,Heavy News Reporting,2020-11-30,2020-11-30,2020-12-21,YOLO,21,16.010000228881836,17.209999084472656,16.969999313354492,16.940000534057617,2020-12-09,2020-12-01,2020-12-18,2020-11-30
1564,BOX,BOX,14565.0,3641.0,300.0,2230000.0,Upcoming EarningsHeavy News Reporting,2020-11-30,2020-11-30,2020-12-21,BOX,21,16.6200008392334,19.719999313354492,19.299999237060547,18.690000534057617,2020-12-03,2020-12-16,2020-12-21,2020-11-30
1565,HEXO,HEXO,46396.0,12539.0,270.0,10710000.0,,2020-11-30,2020-11-30,2020-12-21,HEXO,21,3.5199999809265137,5.320000171661377,4.199999809265137,4.480000019073486,2020-11-30,2020-12-01,2020-12-18,2020-11-30
1566,APHA,Aphria,48864.0,20360.0,140.0,6890000.0,,2020-11-30,2020-11-30,2020-12-21,APHA,21,7.5,8.880000114440918,7.650000095367432,8.380000114440918,2020-12-02,2020-12-04,2020-12-18,2020-11-30
1567,GTHX,G1 Therapeutics,3731.0,105.0,3453.3,582281.0,,2020-11-30,2020-11-30,2020-12-21,GTHX,21,16.309999465942383,21.059999465942383,19.75,18.260000228881836,2020-11-30,2020-12-09,2020-12-21,2020-11-30
1568,HCHC,HC2,2518.0,101.0,2393.1,385645.0,,2020-11-30,2020-11-30,2020-12-21,HCHC,21,3.059999942779541,4.050000190734863,3.309999942779541,3.3499999046325684,2020-12-21,2020-12-09,2020-12-21,2020-11-30
1569,ARCO,Arcos Dorados,5156.0,405.0,1173.1,1090000.0,,2020-11-30,2020-11-30,2020-12-21,ARCO,21,4.789999961853027,5.559999942779541,4.96999979019165,4.929999828338623,2020-12-02,2020-12-14,2020-12-21,2020-11-30
1570,HUGE,FSD Pharma,3699.0,310.0,1093.2,393492.0,Upcoming EarningsHeavy News Reporting,2020-11-30,2020-11-30,2020-12-21,HUGE,21,1.559999942779541,2.380000114440918,1.7200000286102295,2.140000104904175,2020-12-21,2020-11-30,2020-12-21,2020-11-30
1571,JOE,The St. Joe,2567.0,302.0,750.0,233645.0,,2020-11-30,2020-11-30,2020-12-21,JOE,21,32.130001068115234,43.61000061035156,43.040000915527344,33.0099983215332,2020-12-02,2020-12-18,2020-12-21,2020-11-30
1572,GPN,Global Payments,14844.0,2356.0,530.1,2030000.0,Analyst ReportHeavy News Reporting,2020-11-30,2020-11-30,2020-12-21,GPN,21,191.27000427246094,200.35000610351562,196.3300018310547,195.19000244140625,2020-11-30,2020-12-07,2020-12-18,2020-11-30
1573,ARLO,Arlo Technologies,22158.0,1011.0,2091.7,1150000.0,,2020-12-01,2020-12-01,2020-12-22,ARLO,21,5.25,8.90999984741211,8.210000038146973,6.900000095367432,2020-12-01,2020-12-18,2020-12-21,2020-12-01
1574,XNET,Xunlei,8166.0,633.0,1190.0,739615.0,,2020-12-01,2020-12-01,2020-12-22,XNET,21,2.759999990463257,3.799999952316284,3.0199999809265137,3.180000066757202,2020-12-15,2020-12-01,2020-12-22,2020-12-01
1575,INSP,Inspire Medical Systems,2861.0,280.0,921.8,340807.0,Heavy News Reporting,2020-12-01,2020-12-01,2020-12-22,INSP,21,181.8800048828125,204.72000122070312,192.5,189.86000061035156,2020-12-21,2020-12-07,2020-12-22,2020-12-01
1576,RGS,Regis,2125.0,241.0,781.7,546627.0,,2020-12-01,2020-12-01,2020-12-22,RGS,21,8.630000114440918,10.420000076293945,9.260000228881836,8.779999732971191,2020-12-21,2020-12-04,2020-12-21,2020-12-01
1577,GNPX,Genprex,4300.0,641.0,570.8,491879.0,Upcoming EarningsHeavy News Reporting,2020-12-01,2020-12-01,2020-12-22,GNPX,21,3.184999942779541,5.449999809265137,4.46999979019165,3.369999885559082,2020-12-09,2020-12-22,2020-12-22,2020-12-01
1578,BKLN,Invesco Senior Loan ETF,22732.0,3497.0,550.0,7940000.0,Heavy News Reporting,2020-12-01,2020-12-01,2020-12-22,BKLN,21,22.040000915527344,22.260000228881836,22.139999389648438,22.06999969482422,2020-12-01,2020-12-15,2020-12-21,2020-12-01
1579,TSEM,Tower Semiconductor,9057.0,1484.0,510.3,422779.0,Heavy News Reporting,2020-12-01,2020-12-01,2020-12-22,TSEM,21,24.260000228881836,27.280000686645508,24.639999389648438,25.760000228881836,2020-12-01,2020-12-07,2020-12-21,2020-12-01
1580,AMBC,Ambac Financial Group,2428.0,398.0,510.1,416109.0,,2020-12-01,2020-12-01,2020-12-22,AMBC,21,15.300000190734863,18.190000534057617,16.450000762939453,16.059999465942383,2020-12-01,2020-12-14,2020-12-22,2020-12-01
1581,APO,Apollo Global Management,13559.0,2824.0,380.1,2040000.0,,2020-12-01,2020-12-01,2020-12-22,APO,21,44.11000061035156,49.5,46.7599983215332,45.310001373291016,2020-12-01,2020-12-17,2020-12-21,2020-12-01
1582,ITUB,Itaú Unibanco,25066.0,5333.0,370.0,42600000.0,,2020-12-01,2020-12-01,2020-12-22,ITUB,21,5.519999980926514,6.369999885559082,6.079999923706055,5.730000019073486,2020-12-01,2020-12-17,2020-12-21,2020-12-01
1583,ALT,Altimmune,6006.0,1766.0,240.1,2520000.0,Heavy News Reporting,2020-12-01,2020-12-01,2020-12-22,ALT,21,10.979999542236328,15.369999885559082,13.4399995803833,13.819999694824219,2020-12-02,2020-12-01,2020-12-21,2020-12-01
1584,WWR,Westwater Resources,12036.0,4298.0,180.0,4940000.0,,2020-12-01,2020-12-01,2020-12-22,WWR,21,4.369999885559082,7.599999904632568,4.940000057220459,6.420000076293945,2020-12-16,2020-12-01,2020-12-21,2020-12-01
1585,EWG,iShares MSCI Germany ETF,3524.0,1409.0,150.1,5610000.0,Heavy News Reporting,2020-12-01,2020-12-01,2020-12-22,EWG,21,30.670000076293945,32.15999984741211,31.389999389648438,31.170000076293945,2020-12-14,2020-12-18,2020-12-21,2020-12-01
1586,OEC,Orion Engineered Carbons,2434.0,80.0,2942.5,575633.0,Heavy News Reporting,2020-12-01,2020-12-01,2020-12-22,OEC,21,15.020000457763672,16.719999313354492,15.520000457763672,15.539999961853027,2020-12-14,2020-12-04,2020-12-21,2020-12-01
1587,EV,Eaton Vance,3889.0,257.0,1413.2,2010000.0,,2020-12-01,2020-12-01,2020-12-22,EV,21,64.06999969482422,69.18000030517578,66.80999755859375,68.4800033569336,2020-12-14,2020-12-02,2020-12-22,2020-12-01
1588,APTO,Aptose Biosciences,3050.0,265.0,1050.9,951929.0,Heavy News Reporting,2020-12-01,2020-12-01,2020-12-22,APTO,21,3.9200000762939453,7.269999980926514,4.03000020980835,7.019999980926514,2020-12-15,2020-12-01,2020-12-21,2020-12-01
